AccelActuPosHSC1,EnSpdHSC1,MSLongAccelGHSC,EnToqActuExtdRngHSC1,VehSpdAvgDrvnHSC1,VehSpdAvgNonDrvnHSC1,AutocTrCmddGear_TCMHSC1,TrEstdGear_TCMHSC1,EnActuStdyStaToq_LSBHSC1,EnActuStdyStaToq_MSBHSC1,kickdown
61.569,1723,0.096,55,27.438,27.297,3,3,-844.5,904,0
61.569,1719.5,0.1,61,27.438,27.297,3,3,-842.5,912,0
61.569,1729.5,0.094,70,27.688,27.234,3,3,-848,920,0
61.569,1737,0.104,73,27.688,27.234,3,3,-845.5,920,0
61.569,1731.5,0.096,79,27.906,27.625,3,3,-842,928,0
61.569,1738.5,0.089,89,27.906,27.625,3,3,-848,936,0
61.569,1760.5,0.083,91.5,28.109,28,3,3,-843,936,0
61.569,1783,0.104,95,28.109,28,3,3,-848,944,0
61.569,1783.5,0.131,101.5,28.313,28.234,3,3,-841,944,0
61.569,1781,0.12,104,28.313,28.234,3,3,-847,952,0
61.569,1789,0.116,107,28.656,28.313,3,3,-844.5,952,0
61.569,1803.5,0.118,113,28.656,28.313,3,3,-845,952,0
61.176,1823,0.129,112.5,28.984,28.688,3,3,-846.5,960,0
56.863,1853.5,0.151,113,28.984,28.688,3,3,-847,960,0
46.275,1849.5,0.155,113.5,29.266,29.109,3,3,-844,960,0
29.412,1835,0.132,109,29.266,29.109,3,3,-841.5,952,0
11.765,1813,0.091,109.5,29.766,29.453,3,3,-847.5,952,0
0,1817,0.051,96,29.766,29.453,3,3,-846,936,0
0,1865,0.03,85,30.094,29.969,3,3,-844.5,928,0
0,1877,0.046,73.5,30.094,29.969,3,3,-841,912,0
0,1860,0.049,67,30.141,30.172,3,3,-846.5,904,0
0,1855.5,0.045,55.5,30.141,30.172,3,3,-844.5,888,0
0,1855,0.019,38.5,30.375,30.094,3,3,-840.5,872,0
0,1851.5,0.006,29.5,30.375,30.094,3,3,-845.5,872,0
0,1843,0.01,28.5,30.375,30.281,3,3,-840.5,864,0
0,1832.5,0.011,18.5,30.375,30.281,3,3,-845.5,864,0
0,1835,0,15.5,30.313,30.109,3,3,-841.5,856,0
0,1816.5,-0.01,14.5,30.313,30.109,3,3,-841,856,0
0,1875,0,15,30.359,30.234,3,3,-842.5,856,0
0,1906.5,-0.005,11.5,30.359,30.234,3,3,-843.5,856,0
0,1918.5,0.016,11,30.125,30.109,3,3,-845.5,856,0
0,1927.5,0.035,9.5,30.125,30.109,3,3,-846.5,856,0
0,1869,0.062,8.5,30.078,30,3,3,-848,856,0
0,1836.5,0.014,9,30.078,30,3,3,-846.5,856,0
0,1836,0.003,9,30.266,29.906,3,3,-847,856,0
0,1844,-0.002,8.5,30.266,29.906,3,3,-840.5,848,0
0,1847,0.008,6.5,30.219,30.047,3,3,-843.5,848,0
0,1840.5,0.006,6.5,30.219,30.047,3,3,-842,848,0
0,1850.5,-0.003,4,30.156,30.094,3,3,-845.5,848,0
0,1846.5,-0.01,3,30.156,30.094,3,3,-843,848,0
0,1861,-0.006,4,30.203,30.109,3,3,-846,848,0
0,1856,0.006,3,30.203,30.109,3,3,-844,848,0
0,1848,0.003,4.5,30.125,29.906,3,3,-843.5,848,0
0,1852.5,-0.002,3.5,30.125,29.906,3,3,-844.5,848,0
0,1852,0,3,30.109,29.938,3,3,-845,848,0
0,1852,0.002,3,30.109,29.938,3,3,-846,848,0
0,1851,0.005,2.5,30.094,29.844,3,3,-845.5,848,0
0,1850,0.003,1,30.094,29.844,3,3,-846,848,0
0,1846.5,0.008,1,30.016,29.938,3,3,-847,848,0
0,1842,0.008,0.5,30.016,29.938,3,3,-847.5,848,0
0,1840,0.005,0,30,29.828,3,3,-847.5,848,0
0,1835.5,0,-0.5,30,29.828,3,3,-848,848,0
0,1836,-0.005,-0.5,29.938,29.875,3,3,-841,840,0
0,1835.5,-0.006,-1,29.938,29.875,3,3,-841,840,0
0,1837,0.002,-1,29.906,29.859,3,3,-841.5,840,0
0,1828,-0.006,-2,29.906,29.859,3,3,-842.5,840,0
0,1832.5,-0.014,-2.5,29.859,29.703,3,3,-843,840,0
0,1832.5,-0.013,-3.5,29.859,29.703,3,3,-844,840,0
0,1828.5,-0.002,-4,29.766,29.625,3,3,-845,840,0
0,1824,-0.006,-5.5,29.766,29.625,3,3,-846,840,0
0,1827.5,-0.006,-7,29.703,29.578,3,3,-847.5,840,0
0,1815,-0.006,-8,29.703,29.578,3,3,-840.5,832,0
0,1818,-0.01,-8.5,29.656,29.469,3,3,-841,832,0
0,1811,-0.011,-9.5,29.656,29.469,3,3,-842,832,0
0,1814,-0.018,-10.5,29.578,29.422,3,3,-842.5,832,0
0,1810.5,-0.016,-10,29.578,29.422,3,3,-843,832,0
0,1804.5,-0.011,-11,29.406,29.313,3,3,-844,832,0
6.275,1800,-0.013,-12.5,29.406,29.313,3,3,-844,832,0
20,1796,-0.014,-9,29.375,29.203,3,3,-847.5,840,0
35.686,1808,-0.011,-5,29.375,29.203,3,3,-844,840,0
51.373,1808,-0.003,-3.5,29.281,29.125,3,3,-841,840,0
59.216,1815.5,0.008,1,29.281,29.125,3,3,-847.5,848,0
59.216,1826,0.005,6,29.188,29.016,3,3,-841.5,848,0
59.216,1858,0,-5,29.188,29.016,3,3,-845,840,0
59.216,1836.5,0.035,8.5,29.125,30.109,3,3,-845.5,856,0
59.608,1825.5,0.065,20,29.125,30.109,3,3,-848,872,0
59.608,1823,0.054,19,29.109,29.016,3,3,-845,872,0
59.608,1818,0.061,28.5,29.109,29.016,3,3,-846,880,0
59.608,1829,0.069,40,29.328,29.094,3,3,-842.5,880,0
59.608,1827,0.078,45.5,29.328,29.094,3,3,-846.5,896,0
59.608,1818,0.065,54.5,29.359,29.234,3,3,-842.5,904,0
59.608,1837,0.064,61,29.359,29.234,3,3,-846,912,0
59.608,1846,0.067,64,29.578,29.422,3,3,-840.5,912,0
59.608,1849.5,0.067,72.5,29.578,29.422,3,3,-842,920,0
59.608,1859,0.07,85,29.844,29.547,3,3,-840.5,928,0
59.608,1861.5,0.092,87,29.844,29.547,3,3,-847.5,936,0
59.608,1866,0.078,92.5,29.953,29.688,3,3,-846.5,944,0
59.608,1891.5,0.094,91.5,29.953,29.688,3,3,-844,944,0
59.608,1911.5,0.124,98,30.281,29.984,3,3,-845.5,944,0
59.608,1907,0.136,99,30.281,29.984,3,3,-841.5,944,0
59.608,1896,0.123,102,30.516,30.25,3,3,-846,952,0
59.608,1906.5,0.094,103,30.516,30.25,3,3,-846,952,0
59.608,1938,0.088,109,30.938,30.609,3,3,-843.5,952,0
59.216,1969.5,0.132,110.5,30.938,30.609,3,3,-842.5,952,0
56.863,1965,0.159,110.5,31.172,31.016,3,3,-848,960,0
47.451,1927,0.123,113.5,31.172,31.016,3,3,-840.5,952,0
34.902,1924.5,0.07,110,31.578,31.219,3,3,-845,952,0
24.314,1963.5,0.051,105.5,31.578,31.219,3,3,-846.5,952,0
9.02,2028,0.096,102,31.859,31.656,3,3,-840.5,936,0
0,2022.5,0.155,90.5,31.859,31.656,3,3,-841,928,0
0,1993.5,0.134,81,32.063,31.938,3,3,-841.5,920,0
0,1958.5,0.065,68,32.063,31.938,3,3,-843.5,904,0
0,1974.5,0.024,48.5,32.5,32.266,3,3,-846,888,0
0,2001,0.008,40.5,32.5,32.266,3,3,-843.5,880,0
0,2034,0.027,32.5,32.547,32.375,3,3,-842.5,872,0
0,2015.5,0.038,27.5,32.547,32.375,3,3,-844,872,0
0,1996.5,0.022,24,32.734,32.578,3,3,-842,864,0
0,1992.5,-0.002,16.5,32.734,32.578,3,3,-847,864,0
0,2000,0.008,15.5,32.688,32.672,3,3,-841,856,0
0,2016.5,0.002,13.5,32.688,32.672,3,3,-843.5,856,0
0,2034,0.006,12,32.797,32.656,3,3,-846.5,856,0
0,2042,0.003,9,32.797,32.656,3,3,-846.5,856,0
0,2036,0.032,8.5,32.703,32.469,3,3,-847.5,856,0
0,2012.5,0.032,8,32.703,32.469,3,3,-841,848,0
12.157,1998.5,0.014,7.5,32.75,32.375,3,3,-848,856,0
32.941,2004.5,0.011,8,32.75,32.375,3,3,-848,856,0
55.294,2011,0,7,32.719,32.625,3,3,-841.5,848,0
60,2011.5,0,10,32.719,32.625,3,3,-844,856,0
60,2029.5,0.003,17,32.688,32.641,3,3,-841.5,856,0
60.392,2052.5,0.026,21,32.688,32.641,3,3,-843,864,0
60.392,2064,0.059,32.5,32.656,32.547,3,3,-845,880,0
60.392,2061,0.104,44.5,32.656,32.547,3,3,-844.5,896,0
60.392,2052,0.11,61.5,32.891,32.453,3,3,-847.5,912,0
60.392,2053,0.11,66.5,32.891,32.453,3,3,-847,920,0
60.392,2068.5,0.11,75.5,33.078,32.719,3,3,-845.5,920,0
60.392,2078,0.118,76,33.078,32.719,3,3,-848,928,0
60.392,2082,0.123,87,33.375,33.016,3,3,-842.5,928,0
60.392,2086,0.112,92.5,33.375,33.016,3,3,-847.5,944,0
60.392,2100,0.113,92,33.672,33.406,3,3,-843.5,944,0
60.392,2102.5,0.094,97.5,33.672,33.406,3,3,-842.5,944,0
60.392,2118,0.094,105.5,34,33.703,3,3,-842,944,0
60.392,2121,0.089,105.5,34,33.703,3,3,-845.5,952,0
60,2142.5,0.107,107,34.313,34.016,3,3,-844,952,0
57.255,2174,0.147,110,34.313,34.016,3,3,-841,952,0
50.588,2169,0.163,109.5,34.438,34.25,3,3,-843,952,0
38.039,2165.5,0.147,108,34.438,34.25,3,3,-844,952,0
21.961,2152,0.116,103,34.938,34.578,3,3,-840.5,944,0
7.843,2145.5,0.072,98.5,34.938,34.578,3,3,-844,936,0
0,2174,0.04,90.5,35.281,35.016,3,3,-847.5,928,0
0,2212.5,0.054,75.5,35.281,35.016,3,3,-846,920,0
0,2211,0.077,59,35.438,35.375,3,3,-846,904,0
0,2192,0.078,53.5,35.438,35.375,3,3,-845,888,0
0,2175,0.046,38,35.656,35.406,3,3,-842.5,880,0
0,2177.5,0.014,30,35.656,35.406,3,3,-841,872,0
0,2196,0.006,26.5,35.797,35.641,3,3,-841.5,864,0
0,2211,0.008,17.5,35.797,35.641,3,3,-842,864,0
0,2216.5,0.019,16.5,35.75,35.766,3,3,-845,864,0
0,2211,0.013,14,35.75,35.766,3,3,-841,856,0
0,2201.5,0.018,13,35.828,35.703,3,3,-843,856,0
0,2199,0.011,12,35.828,35.703,3,3,-845,856,0
0,2200,0.006,10,35.828,35.656,3,3,-847.5,856,0
0,2207.5,0.011,8.5,35.828,35.656,3,3,-841,848,0
0,2211,0.006,6.5,35.828,35.703,3,3,-842,848,0
0,2208.5,0.011,6,35.828,35.703,3,3,-842,848,0
0,2196.5,0.016,5.5,35.797,35.594,3,3,-843,848,0
0,2185.5,0.01,5,35.797,35.594,3,3,-843,848,0
0,2188,0.002,4.5,35.75,35.594,3,3,-843.5,848,0
0,2173,0.005,4,35.75,35.594,3,3,-844,848,0
0,2178,0.01,3.5,35.625,35.469,3,3,-844.5,848,0
0,2171,0.003,3.5,35.625,35.469,3,3,-845,848,0
0,2170,-0.002,3,35.609,35.469,3,3,-845,848,0
0,2176,-0.013,2.5,35.609,35.469,3,3,-845.5,848,0
0,2191,-0.008,2.5,35.547,35.328,3,3,-847,848,0
0,2192.5,0.002,1.5,35.547,35.328,3,3,-847.5,848,0
0,2185,0,0.5,35.516,35.328,3,3,-847.5,848,0
0,2179.5,0.005,0.5,35.516,35.328,3,3,-847.5,848,0
0,2175,0.005,0.5,35.375,35.219,3,3,-848,848,0
0,2168.5,0.01,0,35.375,35.219,3,3,-840.5,840,0
0,2156.5,0,-1,35.375,35.203,3,3,-840.5,840,0
0,2154.5,-0.011,-1,35.375,35.203,3,3,-841,840,0
0,2175.5,-0.011,-2,35.281,35.156,3,3,-841.5,840,0
0,2172.5,-0.002,-2.5,35.281,35.156,3,3,-842.5,840,0
0,2168,-0.008,-2.5,35.266,35.109,3,3,-843.5,840,0
0,2166.5,-0.008,-4,35.266,35.109,3,3,-844.5,840,0
0,2165.5,-0.005,-5,35.156,35.031,3,3,-845.5,840,0
0,2147.5,-0.01,-6,35.156,35.031,3,3,-846.5,840,0
0,2146,-0.008,-7,35.078,34.969,3,3,-847.5,840,0
0,2139.5,-0.018,-8.5,35.078,34.969,3,3,-841,832,0
0,2143,-0.018,-9.5,34.969,34.906,3,3,-841,832,0
0,2148,-0.014,-10.5,34.969,34.906,3,3,-842.5,832,0
0,2142,-0.011,-12,34.859,34.813,3,3,-844,832,0
0,2124.5,-0.016,-11.5,34.859,34.813,3,3,-844,832,0
0,2121.5,-0.019,-12.5,34.797,34.672,3,3,-845,832,0
0,2125,-0.018,-13,34.797,34.672,3,3,-845,832,0
0,2122,-0.018,-13,34.625,34.656,3,3,-845,832,0
0,2117,-0.021,-13,34.625,34.656,3,3,-846,832,0
0,2111,-0.024,-14,34.5,34.438,3,3,-846,832,0
0,2109.5,-0.019,-14.5,34.5,34.438,3,3,-846,832,0
0,2106.5,-0.019,-14,34.422,34.438,3,3,-846,832,0
0,2107,-0.014,-14.5,34.422,34.438,3,3,-846.5,832,0
0,2097,-0.021,-14,34.188,34.109,3,3,-846.5,832,0
0,2096,-0.018,-14,34.188,34.109,3,3,-846.5,832,0
0,2090,-0.024,-14.5,34.203,34.016,3,3,-846,832,0
0,2084,-0.019,-14,34.203,34.016,3,3,-846.5,832,0
0,2078,-0.026,-14,33.969,33.688,3,3,-846,832,0
0,2076.5,-0.014,-14,33.969,33.688,3,3,-846,832,0
0,2069.5,-0.027,-14,33.828,33.688,3,3,-846,832,0
0,2066,-0.021,-14,33.828,33.688,3,3,-846,832,0
0,2060,-0.024,-14,33.688,33.625,3,3,-846,832,0
0,2060.5,-0.019,-14,33.688,33.625,3,3,-846,832,0
0,2053.5,-0.014,-15.5,33.531,33.469,3,3,-847.5,832,0
0,2044,-0.013,-15.5,33.531,33.469,3,3,-847.5,832,0
0,2042.5,-0.026,-15,33.406,33.344,3,3,-847,832,0
0,2039,-0.019,-15,33.406,33.344,3,3,-847,832,0
0,2035,-0.024,-15,33.297,33.109,3,3,-847,832,0
0,2031.5,-0.011,-15,33.297,33.109,3,3,-847,832,0
0,2026.5,-0.026,-15,33.109,32.969,3,3,-847,832,0
5.49,2021,-0.011,-15,33.109,32.969,3,3,-847,832,0
12.941,2017,-0.026,-15,33,32.828,3,3,-841.5,832,0
17.255,2022.5,-0.016,-6.5,33,32.828,3,3,-844,840,0
21.961,2025.5,0.005,-7,32.781,32.656,3,3,-843.5,840,0
23.137,2038.5,0,-8.5,32.781,32.656,3,3,-841,840,0
23.922,2022.5,0,7,32.766,32.578,3,3,-841.5,848,0
25.49,2046,0,0,32.766,32.578,3,3,-841.5,840,0
26.667,2048.5,0.01,3,32.656,32.5,3,3,-844,848,0
26.667,2029.5,0.041,0,32.656,32.5,3,3,-841.5,856,0
26.667,2011.5,0.021,16,32.609,32.5,3,3,-847.5,864,0
26.667,2014,0.045,12.5,32.609,32.5,3,3,-844,856,0
26.667,2011,0.033,13.5,32.719,32.438,3,3,-842.5,856,0
26.667,2010.5,0.027,15.5,32.719,32.438,3,3,-840.5,856,0
26.667,2012,0.024,16.5,32.625,32.375,3,3,-845,864,0
26.667,2014.5,0.021,19.5,32.625,32.375,3,3,-845.5,864,0
26.667,2016,0.033,19.5,32.625,32.578,3,3,-841.5,864,0
26.667,2014,0.024,27,32.625,32.578,3,3,-847.5,872,0
26.667,2023.5,0.035,26,32.688,32.547,3,3,-845,872,0
26.667,2028,0.04,28.5,32.688,32.547,3,3,-842.5,872,0
26.667,2028,0.051,32,32.688,32.547,3,3,-848,880,0
26.667,2024.5,0.046,33,32.688,32.547,3,3,-846,880,0
26.667,2026,0.046,35.5,32.781,32.469,4,3,-841,880,0
26.667,2033.5,0.049,42,32.781,32.469,4,3,-845,888,0
26.667,2037,0.057,44,32.844,32.625,4,3,-844.5,888,0
26.667,2036.5,0.057,44.5,32.844,32.625,4,3,-843.5,888,0
26.667,2036.5,0.054,44.5,32.938,32.703,4,3,-843.5,888,0
26.667,2039.5,0.049,43.5,32.938,32.703,4,3,-844,888,0
26.667,2043,0.045,42,33.047,32.906,4,3,-846,888,0
26.667,2043,0.043,41.5,33.047,32.906,4,3,-847,888,0
26.667,2044,0.038,41,33.219,32.875,4,3,-847,888,0
26.667,2047.5,0.035,41.5,33.219,32.875,4,3,-847.5,864,0
26.667,1999.5,0.041,6,33.203,33.047,4,3,-843.5,848,0
26.667,1925,0.045,5,33.203,33.047,4,3,-841.5,848,0
26.667,1844.5,0.043,5.5,33.25,33.016,4,3,-841,848,0
26.667,1773,0.037,6.5,33.25,33.016,4,3,-845.5,856,0
26.667,1699.5,0.043,13,33.344,33.156,4,3,-844,856,0
26.667,1641,0.045,15.5,33.344,33.156,4,3,-844,864,0
26.667,1601,0.041,18.5,33.328,33.156,4,3,-845.5,872,0
26.667,1561.5,0.051,30,33.328,33.156,4,3,-841,872,0
26.667,1543,0.054,38.5,33.313,33.125,4,3,-844,880,0
26.667,1535,0.054,40,33.313,33.125,4,3,-841,880,0
26.667,1526.5,0.043,41.5,33.375,33.297,4,3,-846,888,0
26.667,1519.5,0.053,43,33.375,33.297,4,3,-842.5,888,0
26.667,1515,0.043,44,33.5,33.359,4,3,-843,888,0
26.667,1508.5,0.046,47.5,33.5,33.359,4,3,-842.5,888,0
26.667,1500.5,0.053,48,33.531,33.391,4,3,-847.5,896,0
26.667,1493,0.054,48,33.531,33.391,4,3,-847,896,0
26.667,1490.5,0.051,49.5,33.563,33.156,4,3,-846,896,0
26.667,1485,0.054,50,33.563,33.156,4,3,-844.5,896,0
26.667,1478,0.059,52.5,33.578,33.328,4,3,-844.5,896,0
26.667,1473,0.059,53,33.578,33.328,4,3,-841.5,896,0
26.667,1465,0.057,57,33.641,33.531,4,3,-848,904,0
26.667,1462,0.057,56.5,33.641,33.531,4,3,-846,904,0
26.667,1454,0.059,56.5,33.656,33.531,4,3,-847,904,0
26.667,1447,0.057,59,33.656,33.531,4,3,-845.5,904,0
26.667,1440,0.057,57.5,33.781,33.547,4,3,-846.5,904,0
26.667,1427.5,0.057,59.5,33.781,33.547,4,3,-845.5,904,0
26.667,1416.5,0.064,58,33.781,33.719,4,3,-844.5,904,0
26.667,1404,0.059,59,33.781,33.719,4,4,-845,904,0
26.667,1393,0.051,61,33.875,33.625,4,4,-843.5,904,0
26.667,1401,0.046,60,33.875,33.625,4,4,-844.5,904,0
26.667,1409,0.059,61.5,33.984,33.656,4,4,-843,904,0
26.667,1399.5,0.059,60,33.984,33.656,4,4,-843,904,0
26.667,1396.5,0.053,61.5,34.078,33.625,4,4,-843.5,904,0
26.667,1409,0.059,61,34.078,33.625,4,4,-843,904,0
26.667,1412,0.069,59.5,34,33.828,4,4,-844,904,0
26.667,1410,0.061,61,34,33.828,4,4,-843.5,904,0
26.667,1407,0.061,59.5,34.188,33.875,4,4,-844.5,904,0
26.667,1408,0.049,60.5,34.188,33.875,4,4,-844.5,904,0
26.667,1416.5,0.051,59,34.203,34.031,4,4,-844,904,0
26.667,1415,0.054,59,34.203,34.031,4,4,-846,904,0
26.667,1409.5,0.059,58.5,34.219,34.078,4,4,-846,904,0
26.667,1414,0.043,57,34.219,34.078,4,4,-847.5,904,0
26.667,1423,0.051,58.5,34.25,34.078,4,4,-846.5,904,0
26.667,1421,0.061,57.5,34.25,34.078,4,4,-845,904,0
26.667,1420,0.057,58,34.438,34.078,4,4,-846.5,904,0
26.667,1425.5,0.056,58.5,34.438,34.078,4,4,-845,904,0
26.667,1428,0.057,58,34.469,34.25,4,4,-846,904,0
26.667,1428.5,0.056,59.5,34.469,34.25,4,4,-845.5,904,0
26.667,1430,0.053,58,34.531,34.297,4,4,-844,904,0
26.667,1432,0.051,59,34.531,34.297,4,4,-846,904,0
26.667,1433.5,0.057,60,34.563,34.516,4,4,-845,904,0
26.667,1434.5,0.057,58.5,34.563,34.516,4,4,-846,904,0
26.667,1436.5,0.056,59.5,34.766,34.531,4,4,-845.5,904,0
26.667,1439.5,0.051,58,34.766,34.531,4,4,-845,904,0
26.667,1440.5,0.056,60,34.75,34.656,4,4,-845,904,0
26.667,1442.5,0.053,59.5,34.75,34.656,4,4,-844,904,0
25.882,1445,0.057,59,34.875,34.625,4,4,-845.5,904,0
23.922,1445.5,0.046,60.5,34.875,34.625,4,4,-843.5,904,0
18.824,1449.5,0.061,59,34.938,34.703,4,4,-844,904,0
12.157,1449,0.053,59,34.938,34.703,4,4,-846,904,0
5.49,1446.5,0.056,58,35.047,34.719,4,4,-846,904,0
0.392,1452,0.049,57,35.047,34.719,4,4,-847.5,904,0
0,1455,0.051,43,35.156,34.891,4,4,-842,880,0
0,1440,0.038,34.5,35.156,34.891,4,4,-848,880,0
0,1433.5,0.01,30,35.266,35.016,4,4,-844,872,0
0,1454,0.002,24,35.266,35.016,4,4,-841.5,864,0
0,1446.5,0.018,20.5,35.234,35.188,4,4,-844,864,0
0,1413.5,0,17,35.234,35.188,4,4,-840.5,856,0
0,1403.5,-0.01,14.5,35.297,35.141,4,4,-843,856,0
0,1424,0.003,12.5,35.297,35.141,4,4,-844,856,0
0,1474.5,-0.003,10.5,35.266,35.094,4,4,-846,856,0
0,1472,-0.003,10,35.266,35.094,4,4,-846.5,856,0
0,1475,0.022,9,35.25,34.969,4,4,-847.5,856,0
0,1459,0.006,8,35.25,34.969,4,4,-848,856,0
0,1442.5,0.002,8,35.094,34.953,4,4,-848,856,0
0,1439,0.016,7.5,35.094,34.953,4,4,-841,848,0
0,1440,0.006,7,35.156,34.891,4,4,-841.5,848,0
0,1441.5,0.005,6,35.156,34.891,4,4,-842,848,0
0,1440,0,6,35.016,34.844,4,4,-842.5,848,0
0,1439.5,0.008,5,35.016,34.844,4,4,-843,848,0
0,1440,0.005,4.5,35.016,34.844,4,4,-843.5,848,0
0,1437,0.008,4,35.016,34.844,4,4,-844,848,0
0,1435.5,0.005,3.5,34.938,34.813,4,4,-844.5,848,0
0,1434,0.003,3.5,34.938,34.813,4,4,-844.5,848,0
0,1432.5,0.005,3,34.922,34.656,4,4,-845,848,0
0,1431.5,0.003,2.5,34.922,34.656,4,4,-845.5,848,0
0,1429.5,0.011,2,34.875,34.688,4,4,-846,848,0
0,1427,0.008,1.5,34.875,34.688,4,4,-846.5,848,0
0,1425.5,0.005,0.5,34.875,34.688,4,4,-847.5,848,0
0,1424.5,0.01,0,34.875,34.688,4,4,-848,848,0
0,1422.5,0,0,34.766,34.656,4,4,-848,848,0
0,1429.5,0.005,-0.5,34.766,34.656,4,4,-840.5,840,0
0,1434.5,0.005,-1.5,34.656,34.672,4,4,-841.5,840,0
0,1428,0.008,-3,34.656,34.672,4,4,-843.5,840,0
0,1423.5,0.002,-4,34.641,34.516,4,4,-844,840,0
0,1417.5,0.003,-5,34.641,34.516,4,4,-845.5,840,0
0,1412.5,-0.003,-6,34.547,34.531,4,4,-846.5,840,0
0,1405.5,-0.003,-6.5,34.547,34.531,4,4,-847.5,840,0
0,1409,-0.022,-7.5,34.516,34.406,4,4,-848,840,0
0,1422,-0.006,-8.5,34.516,34.406,4,4,-841,832,0
0,1423.5,0,-8.5,34.406,34.391,4,4,-840.5,832,0
0,1410.5,-0.002,-10.5,34.406,34.391,4,4,-843,832,0
0,1411.5,-0.008,-11,34.359,34.203,4,4,-843,832,0
0,1412.5,-0.019,-11,34.359,34.203,4,4,-844,832,0
0,1415,-0.014,-12.5,34.328,34.141,4,4,-844.5,832,0
0,1407.5,-0.016,-12.5,34.328,34.141,4,4,-844.5,832,0
0,1406.5,-0.013,-12.5,34.172,34.047,4,4,-844.5,832,0
0,1405.5,-0.019,-12.5,34.172,34.047,4,4,-845.5,832,0
0,1401.5,-0.011,-13.5,34.125,34.016,4,4,-845.5,832,0
0,1403.5,-0.016,-13.5,34.125,34.016,4,4,-845.5,832,0
0,1398.5,-0.014,-13.5,33.938,33.906,4,4,-845.5,832,0
0,1398,-0.008,-13.5,33.938,33.906,4,4,-845.5,832,0
0,1394,-0.013,-13.5,33.859,33.875,4,4,-845.5,832,0
0,1394.5,-0.006,-13.5,33.859,33.875,4,4,-845.5,832,0
0,1386.5,-0.014,-13.5,33.797,33.641,4,4,-845.5,832,0
0,1386.5,-0.021,-13.5,33.797,33.641,4,4,-845.5,832,0
0,1392.5,-0.014,-13.5,33.672,33.375,4,4,-845.5,832,0
0,1383.5,-0.011,-13.5,33.672,33.375,4,4,-845.5,832,0
0,1376,-0.016,-13.5,33.516,33.438,4,4,-845.5,832,0
0,1381.5,-0.022,-13.5,33.516,33.438,4,4,-845.5,832,0
0,1383.5,-0.01,-13.5,33.5,33.469,4,4,-845.5,832,0
0,1373.5,-0.016,-13.5,33.5,33.469,4,4,-847,832,0
0,1370,-0.021,-14.5,33.406,33.297,4,4,-846.5,832,0
0,1373,-0.022,-14.5,33.406,33.297,4,4,-846.5,832,0
0,1374,-0.01,-14.5,33.281,33.266,4,4,-846.5,832,0
0,1368.5,-0.008,-14.5,33.281,33.266,4,4,-846.5,832,0
0,1363,-0.019,-14.5,33.203,33.047,4,4,-846.5,832,0
0,1365.5,-0.016,-14.5,33.203,33.047,4,4,-846.5,832,0
0,1364.5,-0.01,-14.5,33.109,32.875,4,4,-846.5,832,0
0,1359,-0.014,-14.5,33.109,32.875,4,4,-846.5,832,0
0,1356.5,-0.029,-14.5,33,32.875,4,4,-846.5,832,0
0,1357.5,-0.011,-14.5,33,32.875,4,4,-846.5,832,0
0,1354.5,-0.011,-14.5,32.875,32.844,4,4,-846.5,832,0
0,1348.5,-0.014,-14.5,32.875,32.844,4,4,-846.5,832,0
0,1349,-0.021,-14.5,32.797,32.719,4,4,-846.5,832,0
0,1348,-0.011,-14.5,32.797,32.719,4,4,-846.5,832,0
0,1344,-0.021,-14.5,32.609,32.516,4,4,-846.5,832,0
0,1339,-0.043,-14.5,32.609,32.516,4,4,-846.5,832,0
0,1334.5,-0.053,-14.5,32.5,32.391,4,4,-846.5,832,0
0,1331,-0.057,-14.5,32.5,32.391,4,4,-846,832,0
0,1325.5,-0.057,-14,32.219,32.203,4,4,-846,832,0
0,1321,-0.057,-14,32.219,32.203,4,4,-846,832,0
0,1317,-0.056,-14,31.969,31.906,4,4,-846,832,0
0,1311,-0.057,-14,31.969,31.906,4,4,-846,832,0
0,1306,-0.053,-14,31.75,31.734,4,4,-846,832,0
0,1302,-0.061,-14,31.75,31.734,4,4,-846,832,0
0,1299,-0.054,-14,31.547,31.438,4,4,-846,832,0
0,1294.5,-0.056,-14,31.547,31.438,4,4,-846,832,0
0,1285,-0.059,-14,31.328,31.219,4,4,-846,832,0
0,1280.5,-0.073,-14,31.328,31.219,4,4,-846,832,0
0,1276,-0.081,-14,31.063,31.172,4,4,-846,832,0
0,1269.5,-0.077,-14,31.063,31.172,4,4,-846,832,0
0,1261.5,-0.075,-14,30.734,30.594,4,4,-846,832,0
0,1255,-0.072,-14,30.734,30.594,4,4,-845.5,832,0
0,1251,-0.077,-13.5,30.422,30.25,4,4,-845.5,832,0
0,1245.5,-0.078,-13.5,30.422,30.25,4,4,-845.5,832,0
0,1237.5,-0.077,-13.5,30.125,30,4,4,-845.5,832,0
0,1231.5,-0.08,-13.5,30.125,30,4,4,-845.5,832,0
0,1225.5,-0.08,-13.5,29.781,29.688,4,4,-845.5,832,0
0,1218.5,-0.078,-13.5,29.781,29.688,4,4,-845.5,832,0
0,1212.5,-0.075,-13.5,29.453,29.453,4,4,-845.5,832,0
0,1207,-0.083,-13.5,29.453,29.453,4,4,-845.5,832,0
0,1199,-0.078,-13.5,29.125,29.016,4,4,-845.5,832,0
0,1191.5,-0.078,-13.5,29.125,29.016,4,4,-845.5,832,0
0,1185.5,-0.072,-13.5,28.859,28.703,4,4,-845.5,832,0
